NAICS,INJURY_CAUSE_CD,INJURY_NATURE_CD,median_amount_paid
812331,68,37,262.72
812331,68,40,566.335
812331,68,49,700.73
812331,68,52,14503.19
812331,70,10,172.87
812331,70,49,903.99
812331,70,59,321.62
812331,74,10,3275.42
812331,75,7,514.4
812331,75,10,779.28
812331,75,13,3535.82
812331,75,40,411.145
812331,75,49,9152.42
812331,75,52,2781.8
812331,76,10,186.05
812331,76,52,784.58
812331,77,1,84.5
812331,77,7,8971.87
812331,78,10,280.73
812331,79,1,207.27
812331,79,10,467.49
812331,79,28,1392.3
812331,79,37,3282.81
812331,79,40,489.25
812331,79,49,11295.9
812331,80,10,1253.43
812331,80,52,272.97
812331,81,10,1114.005
812331,81,40,450.57
812331,81,43,196.68
812331,81,76,521.42
812331,85,25,123.83
812331,85,37,286.07
812331,85,43,115.26
812331,87,25,128.73
812331,87,37,48.18
812331,90,37,101.14
812331,94,52,1596.5
812331,97,37,9726.94
812331,97,49,1258.54
812331,97,52,1794.925
812331,98,49,2359.93
812331,99,1,1836.21
812331,99,7,1337.49
812331,99,49,7604.955
812331,99,59,9431.335
812332,1,4,509.565
812332,1,25,84.44
812332,3,32,3232.195
812332,10,43,51.62
812332,12,10,313.47
812332,12,40,895.95
812332,12,52,2531.42
812332,13,10,288.115
812332,13,28,4903.26
812332,13,40,791.565
812332,13,46,1591.46
812332,13,52,563.76
812332,16,40,335.97
812332,16,43,14108.825
812332,18,40,232.32
812332,19,40,243.16
812332,19,43,325.13
812332,25,10,2311.285
812332,25,49,693.495
812332,26,40,733.53
812332,26,52,1489.83
812332,27,10,164.08
812332,27,28,2707.37
812332,27,59,252.45
812332,29,10,662.695
812332,29,28,42351.96
812332,29,40,683.715
812332,29,52,2620.555
812332,29,59,775.25
812332,30,52,6269.485
812332,31,10,500.95
812332,31,52,240.87
812332,32,28,6969.365
812332,33,10,330
812332,33,52,1677.61
812332,45,10,4843.92
812332,45,37,67.34
812332,45,52,1109.895
812332,53,52,3380.465
812332,55,52,11046.415
812332,56,34,1510.85
812332,56,37,2354.855
812332,56,49,1012.89
812332,56,52,1367.22
812332,57,28,837.34
812332,57,37,335.22
812332,57,49,1356.31
812332,57,52,774.23
812332,57,59,877
812332,58,16,588.53
812332,58,52,1132.22
812332,60,49,863.06
812332,60,52,866.13
812332,68,7,5677.77
812332,68,10,602.36
812332,68,37,531.63
812332,68,40,604.615
812332,69,40,144.76
812332,70,49,4234.15
812332,70,59,1604.97
812332,75,10,1695.44
812332,75,52,3576.45
812332,76,10,144.76
812332,76,40,351.12
812332,76,52,19360.28
812332,77,10,148.01
812332,78,28,179.27
812332,78,43,765.1
812332,78,52,4619.51
812332,79,10,481.7
812332,79,49,433.56
812332,80,52,1957.65
812332,81,10,208.57
812332,81,37,480.67
812332,85,36,109.2
812332,85,43,980.35
812332,87,42,1436.24
812332,90,52,1766.92
812332,97,49,153.16
812332,97,52,1233.98
812332,99,49,3719.22
812332,99,52,3494.25
812910,1,4,89.6
812910,1,36,428.69
812910,9,4,55558.4
812910,12,40,3717.87
812910,12,59,59.43
812910,13,10,98.04
812910,13,37,3285.94
812910,13,40,1661.28
812910,13,43,169.99
812910,13,52,232.65
812910,16,40,130
812910,17,40,549.41
812910,17,43,192.28
812910,17,52,5816.32
812910,18,40,170.61
812910,19,10,175.94
812910,19,40,415.9
812910,19,43,349.66
812910,19,59,214.06
812910,19,90,130.94
812910,20,59,50243.91
812910,25,10,3112.28
812910,26,59,27875.39
812910,27,10,1999.7
812910,27,16,12477.14
812910,27,28,1594.2
812910,27,37,250.98
812910,27,49,1100.87
812910,27,52,10054.41
812910,29,10,183.57
812910,29,28,7657.89
812910,29,37,231.09
812910,29,49,286.68
812910,29,52,10115.85
812910,29,90,52144.72
812910,30,49,3087.95
812910,31,10,401.76
812910,31,16,3541.6
812910,31,28,2920.61
812910,31,40,994.14
812910,31,49,465.11
812910,31,52,5907.425
812910,31,71,964.84
812910,31,90,1082.99
812910,32,10,2349.34
812910,32,28,23784.07
812910,32,37,180.89
812910,32,52,2667.21
812910,33,10,97.14
812910,33,28,4265.02
812910,33,49,417.7
812910,33,52,859.86
812910,45,1,1360.36
812910,45,90,472.39
812910,53,16,2812.89
812910,53,28,2351.69
812910,53,49,1996.63
812910,53,52,1564.09
812910,55,16,782.83
812910,55,28,185.49
812910,55,52,5896.94
812910,56,10,292.5
812910,56,37,2749.63
812910,56,52,3417.59
812910,56,59,539.815
812910,57,52,126.01
812910,58,52,719.43
812910,60,28,429.26
812910,60,52,609.66
812910,68,7,106.6
812910,68,10,757.42
812910,68,28,1061.61
812910,68,49,161.89
812910,68,52,712.27
812910,68,59,22526.92
812910,70,10,152.54
812910,70,43,195.77
812910,75,7,383.59
812910,75,10,1503.05
812910,75,59,648.83
812910,77,10,251.1
812910,79,10,169.82
812910,79,25,302.21
812910,79,37,772.82
812910,79,59,188.21
812910,81,10,165
812910,81,28,2975.9
812910,81,49,2829.59
812910,81,59,2086.61
812910,82,1,584.99
812910,82,25,261.06
812910,82,68,1000.2
812910,82,90,157.24
812910,85,1,2328.92
812910,85,7,1107.18
812910,85,10,303.08
812910,85,16,3015.53
812910,85,28,609.56
812910,85,37,421.06
812910,85,40,310.78
812910,85,43,362.07
812910,85,49,365.04
812910,85,52,3642.34
812910,85,59,744.54
812910,85,71,157.765
812910,85,80,10729.59
812910,85,90,858.605
812910,87,25,257.7
812910,87,59,417.38
812910,97,52,280.75
812910,99,1,113.41
812910,99,37,1552.21
812910,99,40,373.275
812910,99,43,244.69
812910,99,49,307.085
812910,99,59,98.56
812930,1,68,163.32
812930,2,4,806.23
812930,3,59,171.53
812930,4,4,125.05
812930,7,25,1654.6
812930,9,37,163.37
812930,9,43,1559.7
812930,10,10,580.65
812930,10,13,403.98
812930,10,49,44958.56
812930,10,59,717.85
812930,12,10,177.03
812930,12,13,525.11
812930,12,40,729.32
812930,12,43,1642.2
812930,12,52,1164.88
812930,13,10,580.08
812930,13,28,11530.05
812930,13,40,1776.21
812930,13,52,159.84
812930,13,59,476.15
812930,16,40,168.715
812930,17,40,292.35
812930,18,40,489.345
812930,19,10,382.75
812930,19,40,714.69
812930,19,43,778.61
812930,25,10,386.225
812930,25,37,7765.87
812930,25,40,198.21
812930,25,49,1790.13
812930,25,52,94.63
812930,25,59,14397.77
812930,26,10,359.96
812930,26,28,4005.53
812930,27,28,3211.38
812930,28,10,56.24
812930,29,1,133.66
812930,29,10,728.135
812930,29,28,1598.91
812930,29,40,1257.285
812930,29,49,2687.1
812930,29,52,1181.115
812930,29,59,248.64
812930,30,10,169.83
812930,30,49,1226.445
812930,30,52,517.21
812930,30,59,811.965
812930,31,7,1746.505
812930,31,10,642.1
812930,31,28,2492.26
812930,31,40,217.88
812930,31,49,1349.75
812930,31,52,1509.835
812930,31,59,516.7
812930,31,90,18881.36
812930,32,1,14164.98
812930,32,10,241.31
812930,32,28,2981.175
812930,32,40,2659.47
812930,32,49,668.82
812930,32,52,637.38
812930,32,59,12596.24
812930,33,1,1186.25
812930,33,10,1993.28
812930,33,37,1305.5
812930,33,49,946.46
812930,33,52,292.7
812930,45,1,205.21
812930,45,7,2085.14
812930,45,10,7606.73
812930,45,37,895.42
812930,45,49,885.4
812930,45,52,2282.03
812930,45,59,5127.555
812930,46,1,55.32
812930,46,7,563.57
812930,46,10,7828.13
812930,46,40,55.33
812930,46,59,776.28
812930,46,90,10360.36
812930,50,10,914.57
812930,50,28,43880.64
812930,50,37,1641.3
812930,50,49,1793.59
812930,53,1,128.36
812930,53,28,7711.53
812930,53,49,909.505
812930,53,52,903.08
812930,56,1,253.41
812930,56,34,1814.42
812930,56,49,415.95
812930,56,52,915.75
812930,56,59,5257.08
812930,57,49,1026.95
812930,57,52,2290.62
812930,58,49,2702.67
812930,58,52,581.45
812930,59,37,6271.19
812930,60,1,2099.28
812930,60,10,447.7
812930,60,28,6743.9
812930,60,43,499.65
812930,60,49,1306.565
812930,60,52,1928.52
812930,60,59,102.85
812930,68,10,773.13
812930,68,25,231.89
812930,68,28,18003.45
812930,68,40,76.09
812930,68,49,8563.875
812930,68,80,1393.23
812930,70,52,1540.6
812930,74,10,1197.335
812930,74,28,3615.59
812930,74,40,2866.88
812930,75,10,1456.56
812930,75,36,764.28
812930,75,40,852.68
812930,76,10,860.44
812930,76,28,11346.71
812930,76,52,423.72
812930,77,7,8112.15
812930,77,10,1429.25
812930,77,28,4436.38
812930,77,49,5861.08
812930,77,52,429.33
812930,77,90,2641.215
812930,78,10,1076.05
812930,79,10,213.83
812930,79,40,465.87
812930,79,49,1273.26
812930,79,52,681.55
812930,80,10,1960.455
812930,81,1,88.07
812930,81,10,593.925
812930,81,28,2268.05
812930,81,40,9328.42
812930,81,52,211.67
812930,82,37,507.72
812930,82,59,4857.39
812930,85,10,131.01
812930,85,37,164.855
812930,85,40,80.54
812930,85,43,177.36
812930,85,91,262.7
812930,87,25,250.67
812930,87,37,57
812930,89,1,15545.47
812930,89,10,495.77
812930,89,52,34885.58
812930,89,59,13813.54
812930,94,40,469.73
812930,94,49,1725
812930,97,59,1673.64
812930,98,10,6189.17
812930,98,59,110.42
812930,99,1,125.8
812930,99,10,675.925
812930,99,13,134.24
812930,99,40,763.005
812930,99,49,2080.63
812930,99,52,1289.57
812930,99,59,638.23
812930,99,90,374.66
812990,9,68,1223.7
812990,15,40,485.47
812990,19,43,92.69
812990,25,10,20344.97
812990,26,28,8135.165
812990,29,10,63.44
812990,29,16,39643.17
812990,29,52,6556.71
812990,31,28,30244.32
812990,33,49,401.28
812990,45,52,4426.3
812990,55,37,500.03
812990,55,52,49493.83
812990,55,78,462.77
812990,56,52,8474.86
812990,57,52,5794.4
812990,58,52,2462.9
812990,60,52,16575.01
812990,68,59,3715.57
812990,69,43,94.53
812990,75,59,2709.44
812990,77,37,1540.34
812990,77,52,0
812990,79,28,524.05
812990,79,43,92.87
812990,81,40,187.91
812990,81,52,67.98
812990,85,28,6771.46
812990,85,43,79.85
813110,1,25,128.98
813110,2,4,339.89
813110,5,4,82.16
813110,9,10,1283.57
813110,10,49,61474.8
813110,11,2,258.06
813110,12,10,119.64
813110,12,49,798.57
813110,12,59,2777.33
813110,13,10,166.55
813110,13,13,3181.81
813110,13,28,440.01
813110,13,59,977.25
813110,15,40,7488.46
813110,15,52,9143.24
813110,16,40,500.1
813110,17,40,430.4
813110,18,28,71.2
813110,18,40,288.88
813110,18,59,1684.76
813110,19,10,594.46
813110,19,40,523.77
813110,19,43,183.1
813110,19,59,3651.84
813110,25,10,248.16
813110,25,28,4014.815
813110,25,40,67042.73
813110,25,52,1114.37
813110,25,59,847.31
813110,26,7,4438.06
813110,26,10,1997.685
813110,26,28,5888.54
813110,26,40,2820.1
813110,26,49,19512.37
813110,26,52,15485.5
813110,27,52,791.26
813110,27,59,6516
813110,28,28,39530.06
813110,29,7,1975.82
813110,29,10,873.005
813110,29,28,5952.91
813110,29,40,2248.5
813110,29,49,366.07
813110,29,52,2227.395
813110,29,59,5646.465
813110,29,90,54318.5
813110,30,52,1929.13
813110,31,10,681.94
813110,31,28,6585.01
813110,31,37,239.49
813110,31,40,1528.7
813110,31,49,1875.01
813110,31,52,4286.355
813110,31,59,571.21
813110,31,71,9662.12
813110,31,90,2259.26
813110,32,10,1852.795
813110,32,28,13160.27
813110,32,52,2897.565
813110,32,59,724.16
813110,32,90,15110.585
813110,33,10,3965.035
813110,33,28,1714.47
813110,33,49,2984.24
813110,33,52,9126.715
813110,33,59,9357.82
813110,33,90,6907.84
813110,45,28,3301.67
813110,45,52,4049.49
813110,45,59,926.185
813110,45,90,232.57
813110,48,10,2098.08
813110,48,90,15519.59
813110,53,28,709.78
813110,53,49,187.56
813110,53,52,1198.35
813110,55,28,1872.82
813110,55,52,4822.05
813110,56,1,507.96
813110,56,37,9036.23
813110,56,49,1720.97
813110,56,52,2374.27
813110,56,59,682.085
813110,57,49,3936.63
813110,57,52,3239.52
813110,58,49,3438.91
813110,58,52,542.645
813110,58,59,18501.04
813110,59,52,135.31
813110,59,59,2542.35
813110,60,28,3214.55
813110,60,49,238.815
813110,60,52,3697.48
813110,60,59,5949.35
813110,68,7,713.77
813110,68,10,875.68
813110,68,16,143.28
813110,68,28,5155.75
813110,68,40,200.05
813110,68,52,7445.21
813110,68,90,13060.03
813110,69,40,386.35
813110,69,43,19301.185
813110,69,90,657.94
813110,74,7,1720.66
813110,74,10,4132.75
813110,74,49,1893.42
813110,74,59,890.805
813110,75,7,438.17
813110,75,10,375.83
813110,75,28,22227.76
813110,75,37,2390.36
813110,75,40,4912.84
813110,75,49,2291.78
813110,75,52,917.62
813110,75,59,721.02
813110,76,40,983.54
813110,77,28,34037.22
813110,77,40,459.41
813110,79,10,237.75
813110,79,28,779.88
813110,79,40,2914.05
813110,79,59,15131.445
813110,80,16,3924.39
813110,80,59,215.17
813110,80,90,12422.85
813110,81,10,246.59
813110,81,40,117.19
813110,81,52,170.31
813110,81,59,820.08
813110,85,37,402.98
813110,85,43,364.18
813110,87,25,795.85
813110,90,1,188.74
813110,90,42,2096.25
813110,97,52,27702.42
813110,99,25,212.61
813110,99,28,3643.92
813110,99,37,213.08
813110,99,52,540
813110,99,53,103.13
813110,99,59,12158.23
813211,18,40,579.45
813211,25,49,20631.02
813211,29,10,999.63
813211,30,28,13827.16
813211,60,52,58.9
813211,68,28,2727.96
813211,87,25,110.27
813212,19,43,231.79
813212,25,28,7308.1
813212,27,10,849.4
813212,28,28,1354.05
813212,29,49,1492.22
813212,30,10,199.7
813212,31,10,332.42
813212,31,52,31404.43
813212,32,10,163.96
813212,33,10,275.76
813212,33,52,674.87
813212,45,52,186.33
813212,56,52,450.73
813212,58,49,187.73
813212,60,49,239.98
813212,68,10,58.6
813212,69,52,2449.7
813212,75,10,413.23
813212,81,10,104.24
813212,90,1,2568.4
813219,16,40,310.38
813219,19,40,167.76
813219,29,49,3897.83
813219,30,49,6245.83
813219,31,7,1231.91
813219,31,10,188.18
813219,31,16,1627.75
813219,31,49,709.97
813219,31,52,645.58
813219,45,49,6196.61
813219,46,10,214.91
813219,56,52,2714.52
813219,68,40,123.35
813219,75,10,2823.925
813219,75,59,341.08
813219,85,43,228.62
813219,99,68,108.57
813311,12,43,7247.79
813311,17,43,2602.2
813311,25,52,1321.93
813311,29,28,3254.19
813311,29,52,1505.24
813311,31,40,77.71
813311,31,52,427.09
813311,31,59,9509.06
813311,32,10,141.12
813311,32,28,9683.13
813311,32,52,14093.24
813311,32,59,6412.46
813311,33,10,3219.37
813311,33,49,1002.5
813311,33,59,3320.88
813311,33,90,6030.11
813311,45,10,6188.92
813311,45,52,14468.75
813311,45,90,930.855
813311,45,91,10086.42
813311,50,52,6515.17
813311,50,59,1473.69
813311,53,52,19940.37
813311,60,52,7738.445
813311,68,10,361.8
813311,68,37,1005.02
813311,74,7,3714.84
813311,74,40,329.33
813311,76,10,161.02
813311,77,59,195.34
813311,79,40,212.8
813311,79,59,120
813311,80,40,347.1
813311,81,10,890.36
813311,81,90,21576.84
813311,97,52,127.035
813311,99,37,623.98
813312,1,4,94.58
813312,9,43,203.97
813312,9,68,104.15
813312,10,28,11615.54
813312,12,10,236.73
813312,12,52,1214.01
813312,12,68,959.91
813312,13,10,4478.915
813312,13,52,397.84
813312,15,40,347.32
813312,16,10,185.72
813312,16,40,504.24
813312,17,10,991.92
813312,17,40,390.31
813312,17,43,243.88
813312,19,10,168.83
813312,19,40,452.94
813312,19,43,691.8
813312,19,59,196.445
813312,19,90,2770.44
813312,25,10,1495.46
813312,27,28,11501.03
813312,27,49,7062.17
813312,27,52,3383.58
813312,28,49,1780.89
813312,29,10,175.09
813312,29,16,10444.34
813312,29,28,4776
813312,29,37,3909.17
813312,29,52,1148.71
813312,29,59,580.03
813312,30,49,1245.56
813312,31,7,827.06
813312,31,10,719.94
813312,31,16,20028.515
813312,31,28,14480.06
813312,31,49,411.01
813312,31,52,1617.735
813312,31,59,756.715
813312,31,71,516.04
813312,31,90,1150.69
813312,32,10,2294.685
813312,32,16,28337.36
813312,32,49,498.33
813312,32,52,927.575
813312,33,10,1659.53
813312,33,49,3802.665
813312,33,52,1144.51
813312,45,13,1077.68
813312,45,52,1876.4
813312,53,49,2074.015
813312,53,52,437.64
813312,53,90,2765.13
813312,55,52,119.71
813312,56,34,34708.18
813312,56,49,618.19
813312,56,52,6123.625
813312,56,59,2561.34
813312,57,52,35661.12
813312,59,52,32881.87
813312,60,49,544.91
813312,60,52,474.77
813312,60,90,3178.53
813312,68,10,233.63
813312,68,40,141.7
813312,74,10,340.39
813312,75,10,3468.785
813312,75,13,660
813312,75,43,569.81
813312,75,59,406.68
813312,76,10,544.82
813312,77,10,903.93
813312,77,28,31669.34
813312,77,52,94.02
813312,79,37,624.31
813312,81,1,1163.55
813312,81,10,122.47
813312,81,28,663.075
813312,81,40,883.07
813312,81,43,212.78
813312,81,59,192.47
813312,82,1,119.71
813312,82,59,1111.76
813312,82,68,201.285
813312,85,7,28236.93
813312,85,10,181.96
813312,85,25,210.14
813312,85,28,832.04
813312,85,36,1228.85
813312,85,40,431.15
813312,85,43,381.6
813312,85,52,3910.77
813312,85,59,285.405
813312,85,73,108.86
813312,85,80,481.18
813312,85,90,252.63
813312,85,91,1114.92
813312,87,25,158.73
813312,87,37,166.39
813312,97,52,13206.57
813312,98,80,1272.75
813312,99,1,119.71
813312,99,52,29334.56
813312,99,59,237.81
813312,99,68,113
813319,12,10,2785.24
813319,12,28,559.57
813319,16,40,292.465
813319,17,43,267.25
813319,17,59,630.97
813319,19,10,210.91
813319,26,59,373.98
813319,27,28,59798.91
813319,29,28,3723.75
813319,29,49,4914.84
813319,30,52,3403.95
813319,31,10,259.72
813319,31,28,20023.91
813319,31,52,1984.49
813319,31,59,331.5
813319,31,90,5206.5
813319,32,10,355.99
813319,33,10,1355.85
813319,33,52,368.94
813319,33,59,9584.01
813319,45,52,524.89
813319,50,28,112.1
813319,53,49,929.16
813319,55,49,182.18
813319,56,52,4071.895
813319,58,52,28006.77
813319,60,49,584.63
813319,60,52,72.77
813319,60,59,2623.2
813319,60,90,1855.64
813319,68,52,1248.79
813319,70,10,1570.19
813319,74,10,1907.65
813319,74,49,273.95
813319,74,52,399.29
813319,74,59,119.23
813319,75,10,476.16
813319,81,13,934.97
813319,81,59,385.65
813319,87,40,369.34
813319,97,49,4162.24
813319,97,52,150.865
813319,99,49,2340.76
813410,1,4,471.83
813410,1,59,134.71
813410,1,66,95.67
813410,2,4,187.87
813410,4,4,1102.855
813410,5,4,405.545
813410,6,66,517.4
813410,9,4,288.84
813410,9,10,324.94
813410,9,40,1479.94
813410,9,49,734.12
813410,9,52,9391.49
813410,9,68,168.09
813410,12,10,225.41
813410,12,25,182.65
813410,12,40,102.67
813410,12,43,379.905
813410,12,52,1326.43
813410,13,10,590.77
813410,13,13,434.965
813410,13,16,20790.69
813410,13,40,370.34
813410,13,49,779.4
813410,13,59,227.07
813410,15,40,266.88
813410,16,40,419.25
813410,16,43,775
813410,17,13,121.28
813410,17,40,417.475
813410,17,43,76.46
813410,17,52,1041.3
813410,17,59,642.16
813410,18,2,1553.13
813410,18,40,247.68
813410,19,10,717.35
813410,19,40,281.075
813410,19,43,386.01
813410,19,59,237.94
813410,25,10,2293.975
813410,25,13,62.41
813410,25,28,3541.925
813410,25,49,6500.93
813410,25,52,474.55
813410,25,90,405.98
813410,26,28,4561.23
813410,26,37,2269.66
813410,26,49,301.61
813410,26,59,32335.14
813410,27,7,338.5
813410,27,10,2250.55
813410,27,28,541.17
813410,27,40,274.24
813410,27,49,341.835
813410,27,52,683.53
813410,27,90,197.87
813410,28,10,18165.89
813410,28,49,880.47
813410,28,90,21084.29
813410,29,1,101.65
813410,29,7,233.99
813410,29,10,923.14
813410,29,28,13709.89
813410,29,40,501.36
813410,29,49,1819.835
813410,29,52,719.955
813410,29,59,409.85
813410,29,90,311.88
813410,30,10,501.06
813410,30,49,320.65
813410,30,52,760.29
813410,31,1,1243.39
813410,31,7,88.21
813410,31,10,1222.645
813410,31,16,2774.83
813410,31,28,2311.55
813410,31,40,477.97
813410,31,43,624.74
813410,31,49,818.355
813410,31,52,857.92
813410,31,59,800.5
813410,31,90,4215.995
813410,32,7,1463.98
813410,32,10,1189.9
813410,32,28,1167.22
813410,32,49,1168.56
813410,32,52,471.545
813410,33,10,3955.07
813410,33,28,14915.13
813410,33,49,697.095
813410,33,52,4639.27
813410,33,80,886.72
813410,45,10,1017.96
813410,45,49,420.36
813410,45,52,241.78
813410,46,1,2447.97
813410,46,10,6953.365
813410,46,28,51350.5
813410,46,40,353.06
813410,46,49,1752.875
813410,50,10,99.67
813410,50,16,1804.01
813410,50,28,1881.41
813410,50,52,3249.64
813410,53,49,794.91
813410,53,52,1715.6
813410,54,10,757.71
813410,54,28,5607.66
813410,54,49,642.91
813410,54,52,1413.725
813410,55,28,715.61
813410,55,52,746.75
813410,56,37,2046.91
813410,56,49,245.53
813410,56,52,1134.625
813410,56,59,1327.09
813410,57,16,3904.07
813410,57,40,111.64
813410,57,52,1781.04
813410,58,16,249.79
813410,58,49,663.865
813410,58,52,919.53
813410,58,59,898.86
813410,59,52,293.29
813410,60,10,255.96
813410,60,34,365.51
813410,60,40,176.665
813410,60,49,1793.575
813410,60,52,1081.47
813410,60,59,1687.9
813410,66,10,268.15
813410,66,40,4302.94
813410,67,4,402.425
813410,68,7,0
813410,68,10,442.52
813410,68,28,19370.47
813410,68,40,416.51
813410,68,49,823.52
813410,68,90,1662.445
813410,69,10,163.5
813410,69,43,60.09
813410,69,59,12623.99
813410,70,7,4218.67
813410,70,10,531.145
813410,70,28,27211.535
813410,70,40,235.01
813410,70,49,1892.04
813410,70,52,479.72
813410,74,7,534.89
813410,74,10,264.92
813410,74,13,6241.49
813410,74,16,6108.69
813410,74,28,715.1
813410,74,40,381.495
813410,74,49,1301.97
813410,74,52,513.11
813410,74,59,1089.57
813410,74,90,454.16
813410,75,7,619.39
813410,75,10,357.88
813410,75,13,84.83
813410,75,28,4914.34
813410,75,37,632.35
813410,75,40,213.16
813410,75,43,18568.9
813410,75,52,4281.515
813410,75,59,37843.46
813410,76,4,230.26
813410,76,10,282.3
813410,76,40,803.79
813410,76,52,809.27
813410,77,52,200.36
813410,77,90,5393.72
813410,79,4,614.66
813410,79,10,210.52
